id_batalla,id_temporada,id_arena
5691,T4,54000026
5692,T5,54000027
5693,T6,54000028
5694,T7,54000029
5695,T8,54000030
5696,T9,54000031
5697,T10,54000032
5698,T1,54000033
5699,T2,54000034
5700,T3,54000035
5701,T4,54000036
5702,T5,54000037
5703,T6,54000038
5704,T7,54000039
5705,T8,54000040
5706,T9,54000041
5707,T10,54000042
5708,T1,54000043
5709,T2,54000044
5710,T3,54000045
5711,T4,54000046
5712,T5,54000047
5713,T6,54000048
5714,T7,54000049
5715,T8,54000050
5716,T9,54000051
5717,T10,54000052
5718,T1,54000053
5719,T2,54000054
5720,T3,54000055
5721,T4,54000056
5722,T5,54000057
5723,T6,54000058
5724,T7,54000000
5725,T8,54000001
5726,T9,54000002
5727,T10,54000003
5728,T1,54000004
5729,T2,54000005
5730,T3,54000006
5731,T4,54000007
5732,T5,54000008
5733,T6,54000009
5734,T7,54000010
5735,T8,54000011
5736,T9,54000012
5737,T10,54000013
5738,T1,54000014
5739,T2,54000015
5740,T3,54000016
5741,T4,54000017
5742,T5,54000018
5743,T6,54000019
5744,T7,54000020
5745,T8,54000021
5746,T9,54000022
5747,T10,54000023
5748,T1,54000024
5749,T2,54000025
5750,T3,54000026
5751,T4,54000027
5752,T5,54000028
5753,T6,54000029
5754,T7,54000030
5755,T1,54000031
5756,T2,54000032
5757,T3,54000033
5758,T4,54000034
5759,T5,54000035
5760,T6,54000036
5761,T7,54000037
5762,T8,54000038
5763,T9,54000039
5764,T10,54000040
5765,T1,54000041
5766,T2,54000042
5767,T3,54000043
5768,T4,54000044
5769,T5,54000045
5770,T6,54000046
5771,T7,54000047
5772,T8,54000048
5773,T9,54000049
5774,T10,54000050
5775,T1,54000051
5776,T2,54000052
5777,T3,54000053
5778,T4,54000054
5779,T5,54000055
5780,T6,54000056
5781,T7,54000057
5782,T8,54000058
5783,T9,54000000
5784,T10,54000001
5785,T1,54000002
5786,T2,54000003
5787,T3,54000004
5788,T4,54000005
5789,T5,54000006
5790,T6,54000007
5791,T7,54000008
5792,T8,54000009
5793,T9,54000010
5794,T10,54000011
5795,T1,54000012
5796,T2,54000013
5797,T3,54000014
5798,T4,54000015
5799,T5,54000016
5800,T6,54000017
5801,T7,54000018
5802,T8,54000019
5803,T9,54000020
5804,T10,54000021
5805,T1,54000022
5806,T2,54000023
5807,T3,54000024
5808,T4,54000025
5809,T5,54000026
5810,T6,54000027
5811,T7,54000028
5812,T8,54000029
5813,T9,54000030
5814,T10,54000031
5815,T1,54000032
5816,T2,54000033
5817,T3,54000034
5818,T4,54000035
5819,T5,54000036
5820,T6,54000037
5821,T7,54000038
5822,T8,54000039
5823,T9,54000040
5824,T10,54000041
5825,T1,54000042
5826,T2,54000043
5827,T3,54000044
5828,T4,54000045
5829,T5,54000046
5830,T6,54000047
5831,T7,54000048
5832,T8,54000049
5833,T9,54000050
5834,T10,54000051
5835,T1,54000052
5836,T2,54000053
5837,T3,54000054
5838,T4,54000055
5839,T5,54000056
5840,T6,54000057
5841,T7,54000058
5842,T8,54000000
5843,T9,54000001
5844,T10,54000002
5845,T1,54000003
5846,T2,54000004
5847,T3,54000005
5848,T4,54000006
5849,T5,54000007
5850,T6,54000008
5851,T7,54000009
5852,T8,54000010
5853,T9,54000011
5854,T10,54000012
5855,T1,54000013
5856,T2,54000014
5857,T3,54000015
5858,T4,54000016
5859,T5,54000017
5860,T6,54000018
5861,T7,54000019
5862,T8,54000020
5863,T9,54000021
5864,T10,54000022
5865,T1,54000023
5866,T2,54000024
5867,T3,54000025
5868,T4,54000026
5869,T5,54000027
5870,T6,54000028
5871,T7,54000029
5872,T8,54000030
5873,T9,54000031
5874,T10,54000032
5875,T1,54000033
5876,T2,54000034
5877,T3,54000035
5878,T4,54000036
5879,T5,54000037
5880,T6,54000038
5881,T7,54000039
5882,T8,54000040
5883,T9,54000041
5884,T10,54000042
5885,T1,54000043
5886,T2,54000044
5887,T3,54000045
5888,T4,54000046
5889,T5,54000047
5890,T6,54000048
5891,T7,54000049
5892,T1,54000050
5893,T2,54000051
5894,T3,54000052
5895,T4,54000053
5896,T5,54000054
5897,T6,54000055
5898,T7,54000056
5899,T8,54000057
5900,T9,54000058
5901,T10,54000000
5902,T1,54000001
5903,T2,54000002
5904,T3,54000003
5905,T4,54000004
5906,T5,54000005
5907,T6,54000006
5908,T7,54000007
5909,T8,54000008
5910,T9,54000009
5911,T10,54000010
5912,T1,54000011
5913,T2,54000012
5914,T3,54000013
5915,T4,54000014
5916,T5,54000015
5917,T6,54000016
5918,T7,54000017
5919,T8,54000018
5920,T9,54000019
5921,T10,54000020
5922,T1,54000021
5923,T2,54000022
5924,T3,54000023
5925,T4,54000024
5926,T5,54000025
5927,T6,54000026
5928,T7,54000027
5929,T8,54000028
5930,T9,54000029
5931,T10,54000030
5932,T1,54000031
5933,T2,54000032
5934,T3,54000033
5935,T4,54000034
5936,T5,54000035
5937,T6,54000036
5938,T7,54000037
5939,T8,54000038
5940,T9,54000039
5941,T10,54000040
5942,T1,54000041
5943,T2,54000042
5944,T3,54000043
5945,T4,54000044
5946,T5,54000045
5947,T6,54000046
5948,T7,54000047
5949,T8,54000048
5950,T9,54000049
5951,T10,54000050
5952,T1,54000051
5953,T2,54000052
5954,T3,54000053
5955,T4,54000054
5956,T5,54000055
5957,T6,54000056
5958,T7,54000057
5959,T8,54000058
5960,T9,54000000
5961,T10,54000001
5962,T1,54000002
5963,T2,54000003
5964,T3,54000004
5965,T4,54000005
5966,T5,54000006
5967,T6,54000007
5968,T7,54000008
5969,T8,54000009
5970,T9,54000010
5971,T10,54000011
5972,T1,54000012
5973,T2,54000013
5974,T3,54000014
5975,T4,54000015
5976,T5,54000016
5977,T6,54000017
5978,T7,54000018
5979,T8,54000019
5980,T9,54000020
5981,T10,54000021
5982,T1,54000022
5983,T2,54000023
5984,T3,54000024
5985,T4,54000025
5986,T5,54000026
5987,T6,54000027
5988,T7,54000028
5989,T8,54000029
5990,T9,54000030
5991,T10,54000031
5992,T1,54000032
5993,T2,54000033
5994,T3,54000034
5995,T4,54000035
5996,T5,54000036
5997,T6,54000037
5998,T7,54000038
5999,T8,54000039
6000,T9,54000040
6001,T10,54000041
6002,T1,54000042
6003,T2,54000043
6004,T3,54000044
6005,T4,54000045
6006,T5,54000046
6007,T6,54000047
6008,T7,54000048
6009,T8,54000049
6010,T9,54000050
6011,T10,54000051
6012,T1,54000052
6013,T2,54000053
6014,T3,54000054
6015,T4,54000055
6016,T5,54000056
6017,T6,54000057
6018,T7,54000058
6019,T8,54000000
6020,T9,54000001
6021,T10,54000002
6022,T1,54000003
6023,T2,54000004
6024,T3,54000005
6025,T4,54000006
6026,T5,54000007
6027,T6,54000008
6028,T7,54000009
6029,T1,54000010
6030,T2,54000011
6031,T3,54000012
6032,T4,54000013
6033,T5,54000014
6034,T6,54000015
6035,T7,54000016
6036,T8,54000017
6037,T9,54000018
6038,T10,54000019
6039,T1,54000020
6040,T2,54000021
6041,T3,54000022
6042,T4,54000023
6043,T5,54000024
6044,T6,54000025
6045,T7,54000026
6046,T8,54000027
6047,T9,54000028
6048,T10,54000029
6049,T1,54000030
6050,T2,54000031
6051,T3,54000032
6052,T4,54000033
6053,T5,54000034
6054,T6,54000035
6055,T7,54000036
6056,T8,54000037
6057,T9,54000038
6058,T10,54000039
6059,T1,54000040
6060,T2,54000041
6061,T3,54000042
6062,T4,54000043
6063,T5,54000044
6064,T6,54000045
6065,T7,54000046
6066,T8,54000047
6067,T9,54000048
6068,T10,54000049
6069,T1,54000050
6070,T2,54000051
6071,T3,54000052
6072,T4,54000053
6073,T5,54000054
6074,T6,54000055
6075,T7,54000056
6076,T8,54000057
6077,T9,54000058
6078,T10,54000000
6079,T1,54000001
6080,T2,54000002
6081,T3,54000003
6082,T4,54000004
6083,T5,54000005
6084,T6,54000006
6085,T7,54000007
6086,T8,54000008
6087,T9,54000009
6088,T10,54000010
6089,T1,54000011
6090,T2,54000012
6091,T3,54000013
6092,T4,54000014
6093,T5,54000015
6094,T6,54000016
6095,T7,54000017
6096,T8,54000018
6097,T9,54000019
6098,T10,54000020
6099,T1,54000021
6100,T2,54000022
6101,T3,54000023
6102,T4,54000024
6103,T5,54000025
6104,T6,54000026
6105,T7,54000027
6106,T8,54000028
6107,T9,54000029
6108,T10,54000030
6109,T1,54000031
6110,T2,54000032
6111,T3,54000033
6112,T4,54000034
6113,T5,54000035
6114,T6,54000036
6115,T7,54000037
6116,T8,54000038
6117,T9,54000039
6118,T10,54000040
6119,T1,54000041
6120,T2,54000042
6121,T3,54000043
6122,T4,54000044
6123,T5,54000045
6124,T6,54000046
6125,T7,54000047
6126,T8,54000048
6127,T9,54000049
6128,T10,54000050
6129,T1,54000051
6130,T2,54000052
6131,T3,54000053
6132,T4,54000054
6133,T5,54000055
6134,T6,54000056
6135,T7,54000057
6136,T8,54000058
6137,T9,54000000
6138,T10,54000001
6139,T1,54000002
6140,T2,54000003
6141,T3,54000004
6142,T4,54000005
6143,T5,54000006
6144,T6,54000007
6145,T7,54000008
6146,T8,54000009
6147,T9,54000010
6148,T10,54000011
6149,T1,54000012
6150,T2,54000013
6151,T3,54000014
6152,T4,54000015
6153,T5,54000016
6154,T6,54000017
6155,T7,54000018
6156,T8,54000019
6157,T9,54000020
6158,T10,54000021
6159,T1,54000022
6160,T2,54000023
6161,T3,54000024
6162,T4,54000025
6163,T5,54000026
6164,T6,54000027
6165,T7,54000028
6166,T1,54000029
6167,T2,54000030
6168,T3,54000031
6169,T4,54000032
6170,T5,54000033
6171,T6,54000034
6172,T7,54000035
6173,T8,54000036
6174,T9,54000037
6175,T10,54000038
6176,T1,54000039
6177,T2,54000040
6178,T3,54000041
6179,T4,54000042
6180,T5,54000043
6181,T6,54000044
6182,T7,54000045
6183,T8,54000046
6184,T9,54000047
6185,T10,54000048
6186,T1,54000049
6187,T2,54000050
6188,T3,54000051
6189,T4,54000052
6190,T5,54000053
6191,T6,54000054
6192,T7,54000055
6193,T8,54000056
6194,T9,54000057
6195,T10,54000058
6196,T1,54000000
6197,T2,54000001
6198,T3,54000002
6199,T4,54000003
6200,T5,54000004
6201,T6,54000005
6202,T7,54000006
6203,T8,54000007
6204,T9,54000008
6205,T10,54000009
6206,T1,54000010
6207,T2,54000011
6208,T3,54000012
6209,T4,54000013
6210,T5,54000014
6211,T6,54000015
6212,T7,54000016
6213,T8,54000017
6214,T9,54000018
6215,T10,54000019
6216,T1,54000020
6217,T2,54000021
6218,T3,54000022
6219,T4,54000023
6220,T5,54000024
6221,T6,54000025
6222,T7,54000026
6223,T8,54000027
6224,T9,54000028
6225,T10,54000029
6226,T1,54000030
6227,T2,54000031
6228,T3,54000032
6229,T4,54000033
6230,T5,54000034
6231,T6,54000035
6232,T7,54000036
6233,T8,54000037
6234,T9,54000038
6235,T10,54000039
6236,T1,54000040
6237,T2,54000041
6238,T3,54000042
6239,T4,54000043
6240,T5,54000044
6241,T6,54000045
6242,T7,54000046
6243,T8,54000047
6244,T9,54000048
6245,T10,54000049
6246,T1,54000050
6247,T2,54000051
6248,T3,54000052
6249,T4,54000053
6250,T5,54000054
6251,T6,54000055
6252,T7,54000056
6253,T8,54000057
6254,T9,54000058
6255,T10,54000000
6256,T1,54000001
6257,T2,54000002
6258,T3,54000003
6259,T4,54000004
6260,T5,54000005
6261,T6,54000006
6262,T7,54000007
6263,T8,54000008
6264,T9,54000009
6265,T10,54000010
6266,T1,54000011
6267,T2,54000012
6268,T3,54000013
6269,T4,54000014
6270,T5,54000015
6271,T6,54000016
6272,T7,54000017
6273,T8,54000018
6274,T9,54000019
6275,T10,54000020
6276,T1,54000021
6277,T2,54000022
6278,T3,54000023
6279,T4,54000024
6280,T5,54000025
6281,T6,54000026
6282,T7,54000027
6283,T8,54000028
6284,T9,54000029
6285,T10,54000030
6286,T1,54000031
6287,T2,54000032
6288,T3,54000033
6289,T4,54000034
6290,T5,54000035
6291,T6,54000036
6292,T7,54000037
6293,T8,54000038
6294,T9,54000039
6295,T10,54000040
6296,T1,54000041
6297,T2,54000042
6298,T3,54000043
6299,T4,54000044
6300,T5,54000045
6301,T6,54000046
6302,T7,54000047
6303,T1,54000048
6304,T2,54000049
6305,T3,54000050
6306,T4,54000051
6307,T5,54000052
6308,T6,54000053
6309,T7,54000054
6310,T8,54000055
6311,T9,54000056
6312,T10,54000057
6313,T1,54000058
6314,T2,54000000
6315,T3,54000001
6316,T4,54000002
6317,T5,54000003
6318,T6,54000004
6319,T7,54000005
6320,T8,54000006
6321,T9,54000007
6322,T10,54000008
6323,T1,54000009
6324,T2,54000010
6325,T3,54000011
6326,T4,54000012
6327,T5,54000013
6328,T6,54000014
6329,T7,54000015
6330,T8,54000016
6331,T9,54000017
6332,T10,54000018
6333,T1,54000019
6334,T2,54000020
6335,T3,54000021
6336,T4,54000022
6337,T5,54000023
6338,T6,54000024
6339,T7,54000025
6340,T8,54000026
6341,T9,54000027
6342,T10,54000028
6343,T1,54000029
6344,T2,54000030
6345,T3,54000031
6346,T4,54000032
6347,T5,54000033
6348,T6,54000034
6349,T7,54000035
6350,T8,54000036
6351,T9,54000037
6352,T10,54000038
6353,T1,54000039
6354,T2,54000040
6355,T3,54000041
6356,T4,54000042
6357,T5,54000043
6358,T6,54000044
6359,T7,54000045
6360,T8,54000046
6361,T9,54000047
6362,T10,54000048
6363,T1,54000049
6364,T2,54000050
6365,T3,54000051
6366,T4,54000052
6367,T5,54000053
6368,T6,54000054
6369,T7,54000055
6370,T8,54000056
6371,T9,54000057
6372,T10,54000058
6373,T1,54000000
6374,T2,54000001
6375,T3,54000002
6376,T4,54000003
6377,T5,54000004
6378,T6,54000005
6379,T7,54000006
6380,T8,54000007
6381,T9,54000008
6382,T10,54000009
6383,T1,54000010
6384,T2,54000011
6385,T3,54000012
6386,T4,54000013
6387,T5,54000014
6388,T6,54000015
6389,T7,54000016
6390,T8,54000017
6391,T9,54000018
6392,T10,54000019
6393,T1,54000020
6394,T2,54000021
6395,T3,54000022
6396,T4,54000023
6397,T5,54000024
6398,T6,54000025
6399,T7,54000026
6400,T8,54000027
6401,T9,54000028
6402,T10,54000029
6403,T1,54000030
6404,T2,54000031
6405,T3,54000032
6406,T4,54000033
6407,T5,54000034
6408,T6,54000035
6409,T7,54000036
6410,T8,54000037
6411,T9,54000038
6412,T10,54000039
6413,T1,54000040
6414,T2,54000041
6415,T3,54000042
6416,T4,54000043
6417,T5,54000044
6418,T6,54000045
6419,T7,54000046
6420,T8,54000047
6421,T9,54000048
6422,T10,54000049
6423,T1,54000050
6424,T2,54000051
6425,T3,54000052
6426,T4,54000053
6427,T5,54000054
6428,T6,54000055
6429,T7,54000056
6430,T8,54000057
6431,T9,54000058
6432,T10,54000000
6433,T1,54000001
6434,T2,54000002
6435,T3,54000003
6436,T4,54000004
6437,T5,54000005
6438,T6,54000006
6439,T7,54000007
6440,T1,54000008
6441,T2,54000009
6442,T3,54000010
6443,T4,54000011
6444,T5,54000012
6445,T6,54000013
6446,T7,54000014
6447,T8,54000015
6448,T9,54000016
6449,T10,54000017
6450,T1,54000018
6451,T2,54000019
6452,T3,54000020
6453,T4,54000021
6454,T5,54000022
6455,T6,54000023
6456,T7,54000024
6457,T8,54000025
6458,T9,54000026
6459,T10,54000027
6460,T1,54000028
6461,T2,54000029
6462,T3,54000030
6463,T4,54000031
6464,T5,54000032
6465,T6,54000033
6466,T7,54000034
6467,T8,54000035
6468,T9,54000036
6469,T10,54000037
6470,T1,54000038
6471,T2,54000039
6472,T3,54000040
6473,T4,54000041
6474,T5,54000042
6475,T6,54000043
6476,T7,54000044
6477,T8,54000045
6478,T9,54000046
6479,T10,54000047
6480,T1,54000048
6481,T2,54000049
6482,T3,54000050
6483,T4,54000051
6484,T5,54000052
6485,T6,54000053
6486,T7,54000054
6487,T8,54000055
6488,T9,54000056
6489,T10,54000057
6490,T1,54000058
6491,T2,54000000
6492,T3,54000001
6493,T4,54000002
6494,T5,54000003
6495,T6,54000004
6496,T7,54000005
6497,T8,54000006
6498,T9,54000007
6499,T10,54000008
6500,T1,54000009
6501,T2,54000010
6502,T3,54000011
6503,T4,54000012
6504,T5,54000013
6505,T6,54000014
6506,T7,54000015
6507,T8,54000016
6508,T9,54000017
6509,T10,54000018
6510,T1,54000019
6511,T2,54000020
6512,T3,54000021
6513,T4,54000022
6514,T5,54000023
6515,T6,54000024
6516,T7,54000025
6517,T8,54000026
6518,T9,54000027
6519,T10,54000028
6520,T1,54000029
6521,T2,54000030
6522,T3,54000031
6523,T4,54000032
6524,T5,54000033
6525,T6,54000034
6526,T7,54000035
6527,T8,54000036
6528,T9,54000037
6529,T10,54000038
6530,T1,54000039
6531,T2,54000040
6532,T3,54000041
6533,T4,54000042
6534,T5,54000043
6535,T6,54000044
6536,T7,54000045
6537,T8,54000046
6538,T9,54000047
6539,T10,54000048
6540,T1,54000049
6541,T2,54000050
6542,T3,54000051
6543,T4,54000052
6544,T5,54000053
6545,T6,54000054
6546,T7,54000055
6547,T8,54000056
6548,T9,54000057
6549,T10,54000058
6550,T1,54000000
6551,T2,54000001
6552,T3,54000002
6553,T4,54000003
6554,T5,54000004
6555,T6,54000005
6556,T7,54000006
6557,T8,54000007
6558,T9,54000008
6559,T10,54000009
6560,T1,54000010
6561,T2,54000011
6562,T3,54000012
6563,T4,54000013
6564,T5,54000014
6565,T6,54000015
6566,T7,54000016
6567,T8,54000017
6568,T9,54000018
6569,T10,54000019
6570,T1,54000020
6571,T2,54000021
6572,T3,54000022
6573,T4,54000023
6574,T5,54000024
6575,T6,54000025
6576,T7,54000026
6577,T1,54000027
6578,T2,54000028
6579,T3,54000029
6580,T4,54000030
6581,T5,54000031
6582,T6,54000032
6583,T7,54000033
6584,T8,54000034
6585,T9,54000035
6586,T10,54000036
6587,T1,54000037
6588,T2,54000038
6589,T3,54000039
6590,T4,54000040
6591,T5,54000041
6592,T6,54000042
6593,T7,54000043
6594,T8,54000044
6595,T9,54000045
6596,T10,54000046
6597,T1,54000047
6598,T2,54000048
6599,T3,54000049
6600,T4,54000050
6601,T5,54000051
6602,T6,54000052
6603,T7,54000053
6604,T8,54000054
6605,T9,54000055
6606,T10,54000056
6607,T1,54000057
6608,T2,54000058
6609,T3,54000000
6610,T4,54000001
6611,T5,54000002
6612,T6,54000003
6613,T7,54000004
6614,T8,54000005
6615,T9,54000006
6616,T10,54000007
6617,T1,54000008
6618,T2,54000009
6619,T3,54000010
6620,T4,54000011
6621,T5,54000012
6622,T6,54000013
6623,T7,54000014
6624,T8,54000015
6625,T9,54000016
6626,T10,54000017
6627,T1,54000018
6628,T2,54000019
6629,T3,54000020
6630,T4,54000021
6631,T5,54000022
6632,T6,54000023
6633,T7,54000024
6634,T8,54000025
6635,T9,54000026
6636,T10,54000027
6637,T1,54000028
6638,T2,54000029
6639,T3,54000030
6640,T4,54000031
6641,T5,54000032
6642,T6,54000033
6643,T7,54000034
6644,T8,54000035
6645,T9,54000036
6646,T10,54000037
6647,T1,54000038
6648,T2,54000039
6649,T3,54000040
6650,T4,54000041
6651,T5,54000042
6652,T6,54000043
6653,T7,54000044
6654,T8,54000045
6655,T9,54000046
6656,T10,54000047
6657,T1,54000048
6658,T2,54000049
6659,T3,54000050
6660,T4,54000051
6661,T5,54000052
6662,T6,54000053
6663,T7,54000054
6664,T8,54000055
6665,T9,54000056
6666,T10,54000057
6667,T1,54000058
6668,T2,54000000
6669,T3,54000001
6670,T4,54000002
6671,T5,54000003
6672,T6,54000004
6673,T7,54000005
6674,T8,54000006
6675,T9,54000007
6676,T10,54000008
6677,T1,54000009
6678,T2,54000010
6679,T3,54000011
6680,T4,54000012
6681,T5,54000013
6682,T6,54000014
6683,T7,54000015
6684,T8,54000016
6685,T9,54000017
6686,T10,54000018
6687,T1,54000019
6688,T2,54000020
6689,T3,54000021
6690,T4,54000022
6691,T5,54000023
6692,T6,54000024
6693,T7,54000025
6694,T8,54000026
6695,T9,54000027
6696,T10,54000028
6697,T1,54000029
6698,T2,54000030
6699,T3,54000031
6700,T4,54000032
6701,T5,54000033
6702,T6,54000034
6703,T7,54000035
6704,T8,54000036
6705,T9,54000037
6706,T10,54000038
6707,T1,54000039
6708,T2,54000040
6709,T3,54000041
6710,T4,54000042
6711,T5,54000043
6712,T6,54000044
6713,T7,54000045
6714,T1,54000046
6715,T2,54000047
6716,T3,54000048
6717,T4,54000049
6718,T5,54000050
6719,T6,54000051
6720,T7,54000052
6721,T8,54000053
6722,T9,54000054
6723,T10,54000055
6724,T1,54000056
6725,T2,54000057
6726,T3,54000058
6727,T4,54000000
6728,T5,54000001
6729,T6,54000002
6730,T7,54000003
6731,T8,54000004
6732,T9,54000005
6733,T10,54000006
6734,T1,54000007
6735,T2,54000008
6736,T3,54000009
6737,T4,54000010
6738,T5,54000011
6739,T6,54000012
6740,T7,54000013
6741,T8,54000014
6742,T9,54000015
6743,T10,54000016
6744,T1,54000017
6745,T2,54000018
6746,T3,54000019
6747,T4,54000020
6748,T5,54000021
6749,T6,54000022
6750,T7,54000023
6751,T8,54000024
6752,T9,54000025
6753,T10,54000026
6754,T1,54000027
6755,T2,54000028
6756,T3,54000029
6757,T4,54000030
6758,T5,54000031
6759,T6,54000032
6760,T7,54000033
6761,T8,54000034
6762,T9,54000035
6763,T10,54000036
6764,T1,54000037
6765,T2,54000038
6766,T3,54000039
6767,T4,54000040
6768,T5,54000041
6769,T6,54000042
6770,T7,54000043
6771,T8,54000044
6772,T9,54000045
6773,T10,54000046
6774,T1,54000047
6775,T2,54000048
6776,T3,54000049
6777,T4,54000050
6778,T5,54000051
6779,T6,54000052
6780,T7,54000053
6781,T8,54000054
6782,T9,54000055
6783,T10,54000056
6784,T1,54000057
6785,T2,54000058
6786,T3,54000000
6787,T4,54000001
6788,T5,54000002
6789,T6,54000003
6790,T7,54000004
6791,T8,54000005
6792,T9,54000006
6793,T10,54000007
6794,T1,54000008
6795,T2,54000009
6796,T3,54000010
6797,T4,54000011
6798,T5,54000012
6799,T6,54000013
6800,T7,54000014
6801,T8,54000015
6802,T9,54000016
6803,T10,54000017
6804,T1,54000018
6805,T2,54000019
6806,T3,54000020
6807,T4,54000021
6808,T5,54000022
6809,T6,54000023
6810,T7,54000024
6811,T8,54000025
6812,T9,54000026
6813,T10,54000027
6814,T1,54000028
6815,T2,54000029
6816,T3,54000030
6817,T4,54000031
6818,T5,54000032
6819,T6,54000033
6820,T7,54000034
6821,T8,54000035
6822,T9,54000036
6823,T10,54000037
6824,T1,54000038
6825,T2,54000039
6826,T3,54000040
6827,T4,54000041
6828,T5,54000042
6829,T6,54000043
6830,T7,54000044
6831,T8,54000045
6832,T9,54000046
6833,T10,54000047
6834,T1,54000048
6835,T2,54000049
6836,T3,54000050
6837,T4,54000051
6838,T5,54000052
6839,T6,54000053
6840,T7,54000054
6841,T8,54000055
6842,T9,54000056
6843,T10,54000057
6844,T1,54000058
6845,T2,54000000
6846,T3,54000001
6847,T4,54000002
6848,T5,54000003
6849,T6,54000004
6850,T7,54000005
6851,T1,54000006
6852,T2,54000007
6853,T3,54000008
6854,T4,54000009
6855,T5,54000010
6856,T6,54000011
6857,T7,54000012
6858,T8,54000013
6859,T9,54000014
6860,T10,54000015
6861,T1,54000016
6862,T2,54000017
6863,T3,54000018
6864,T4,54000019
6865,T5,54000020
6866,T6,54000021
6867,T7,54000022
6868,T8,54000023
6869,T9,54000024
6870,T10,54000025
6871,T1,54000026
6872,T2,54000027
6873,T3,54000028
6874,T4,54000029
6875,T5,54000030
6876,T6,54000031
6877,T7,54000032
6878,T8,54000033
6879,T9,54000034
6880,T10,54000035
6881,T1,54000036
6882,T2,54000037
6883,T3,54000038
6884,T4,54000039
6885,T5,54000040
6886,T6,54000041
6887,T7,54000042
6888,T8,54000043
6889,T9,54000044
6890,T10,54000045
6891,T1,54000046
6892,T2,54000047
6893,T3,54000048
6894,T4,54000049
6895,T5,54000050
6896,T6,54000051
6897,T7,54000052
6898,T8,54000053
6899,T9,54000054
6900,T10,54000055
6901,T1,54000056
6902,T2,54000057
6903,T3,54000058
6904,T4,54000000
6905,T5,54000001
6906,T6,54000002
6907,T7,54000003
6908,T8,54000004
6909,T9,54000005
6910,T10,54000006
6911,T1,54000007
6912,T2,54000008
6913,T3,54000009
6914,T4,54000010
6915,T5,54000011
6916,T6,54000012
6917,T7,54000013
6918,T8,54000014
6919,T9,54000015
6920,T10,54000016
6921,T1,54000017
6922,T2,54000018
6923,T3,54000019
6924,T4,54000020
6925,T5,54000021
6926,T6,54000022
6927,T7,54000023
6928,T8,54000024
6929,T9,54000025
6930,T10,54000026
6931,T1,54000027
6932,T2,54000028
6933,T3,54000029
6934,T4,54000030
6935,T5,54000031
6936,T6,54000032
6937,T7,54000033
6938,T8,54000034
6939,T9,54000035
6940,T10,54000036
6941,T1,54000037
6942,T2,54000038
6943,T3,54000039
6944,T4,54000040
6945,T5,54000041
6946,T6,54000042
6947,T7,54000043
6948,T8,54000044
6949,T9,54000045
6950,T10,54000046
6951,T1,54000047
6952,T2,54000048
6953,T3,54000049
6954,T4,54000050
6955,T5,54000051
6956,T6,54000052
6957,T7,54000053
6958,T8,54000054
6959,T9,54000055
6960,T10,54000056
6961,T1,54000057
6962,T2,54000058
6963,T3,54000000
6964,T4,54000001
6965,T5,54000002
6966,T6,54000003
6967,T7,54000004
6968,T8,54000005
6969,T9,54000006
6970,T10,54000007
6971,T1,54000008
6972,T2,54000009
6973,T3,54000010
6974,T4,54000011
6975,T5,54000012
6976,T6,54000013
6977,T7,54000014
6978,T8,54000015
6979,T9,54000016
6980,T10,54000017
6981,T1,54000018
6982,T2,54000019
6983,T3,54000020
6984,T4,54000021
6985,T5,54000022
6986,T6,54000023
6987,T7,54000024
6988,T1,54000025
6989,T2,54000026
6990,T3,54000027
6991,T4,54000028
6992,T5,54000029
6993,T6,54000030
6994,T7,54000031
6995,T8,54000032
6996,T9,54000033
6997,T10,54000034
6998,T1,54000035
6999,T2,54000036
7000,T3,54000037
7001,T4,54000038
7002,T5,54000039
7003,T6,54000040
7004,T7,54000041
7005,T8,54000042
7006,T9,54000043
7007,T10,54000044
7008,T1,54000045
7009,T2,54000046
7010,T3,54000047
7011,T4,54000048
7012,T5,54000049
7013,T6,54000050
7014,T7,54000051
7015,T8,54000052
7016,T9,54000053
7017,T10,54000054
7018,T1,54000055
7019,T2,54000056
7020,T3,54000057
7021,T4,54000058
7022,T5,54000000
7023,T6,54000001
7024,T7,54000002
7025,T8,54000003
7026,T9,54000004
7027,T10,54000005
7028,T1,54000006
7029,T2,54000007
7030,T3,54000008
7031,T4,54000009
7032,T5,54000010
7033,T6,54000011
7034,T7,54000012
7035,T8,54000013
7036,T9,54000014
7037,T10,54000015
7038,T1,54000016
7039,T2,54000017
7040,T3,54000018
7041,T4,54000019
7042,T5,54000020
7043,T6,54000021
7044,T7,54000022
7045,T8,54000023
7046,T9,54000024
7047,T10,54000025
7048,T1,54000026
7049,T2,54000027
7050,T3,54000028
7051,T4,54000029
7052,T5,54000030
7053,T6,54000031
7054,T7,54000032
7055,T8,54000033
7056,T9,54000034
7057,T10,54000035
7058,T1,54000036
7059,T2,54000037
7060,T3,54000038
7061,T4,54000039
7062,T5,54000040
7063,T6,54000041
7064,T7,54000042
7065,T8,54000043
7066,T9,54000044
7067,T10,54000045
7068,T1,54000046
7069,T2,54000047
7070,T3,54000048
7071,T4,54000049
7072,T5,54000050
7073,T6,54000051
7074,T7,54000052
7075,T8,54000053
7076,T9,54000054
7077,T10,54000055
7078,T1,54000056
7079,T2,54000057
7080,T3,54000058
7081,T4,54000000
7082,T5,54000001
7083,T6,54000002
7084,T7,54000003
7085,T8,54000004
7086,T9,54000005
7087,T10,54000006
7088,T1,54000007
